897,896,14
794,793,13
864,863,14
856,855,14
894,893,14
867,866,14
820,819,13
856,855,14
825,824,13
880,879,14
849,848,14
867,866,14
886,885,14
907,906,15
899,898,15
812,811,13
883,882,14
856,855,14
902,901,15
877,876,14
848,847,14
913,912,15
843,842,14
855,854,14
872,871,14
835,834,14
800,799,13
832,831,13
906,905,15
849,848,14
789,788,13
901,900,15
871,870,14
845,844,14
863,862,14
860,859,14
853,852,14
889,888,14
878,877,14
914,913,15
876,875,14
809,808,13
891,890,14
887,886,14
871,870,14
898,897,15
919,918,15
899,898,15
906,905,15
807,806,13
887,886,14
918,917,15
893,892,14
898,897,15
801,800,13
903,902,15
869,868,14
869,868,14
881,880,14
887,886,14
910,909,15
864,863,14
878,877,14
742,741,12
755,754,12
837,836,14
867,866,14
878,877,14
868,867,14
872,871,14
869,868,14
840,839,14
900,899,15
861,860,14
882,881,14
878,877,14
869,868,14
864,863,14
905,904,15
867,866,14
847,846,14
876,875,14
866,865,14
869,868,14
886,885,14
878,877,14
883,882,14
888,887,14
817,816,13
874,873,14
859,858,14
855,854,14
860,859,14
880,879,14
877,876,14
770,769,13
843,842,14
864,863,14
868,867,14
878,877,14
905,904,15
899,898,15
849,848,14
895,894,14
872,871,14
902,901,15
897,896,14
867,866,14
886,885,14
895,894,14
893,892,14
839,838,14
863,862,14
835,834,14
850,849,14
879,878,14
810,809,13
892,891,14
900,899,15
811,810,13
816,815,13
857,856,14
870,869,14
784,783,13
918,917,15
831,830,13
818,817,13
687,686,11
897,896,14
883,882,14
846,845,14
890,889,14
887,886,14
885,884,14
895,894,14
895,894,14
863,862,14
888,887,14
799,798,13
848,847,14
874,873,14
905,904,15
860,859,14
889,888,14
863,862,14
894,893,14
877,876,14
878,877,14
797,796,13
609,608,10
861,860,14
922,921,15
887,886,14
859,858,14
896,895,14
885,884,14
857,856,14
852,851,14
875,874,14
758,757,12
840,839,14
885,884,14
893,892,14
865,864,14
870,869,14
826,825,13
907,906,15
810,809,13
862,861,14
822,821,13
813,812,13
860,859,14
727,726,12
851,850,14
898,897,15
835,834,14
880,879,14
841,840,14
876,875,14
874,873,14
768,767,12
825,824,13
901,900,15
884,883,14
883,882,14
856,855,14
852,851,14
907,906,15
908,907,15
867,866,14
904,903,15
849,848,14
841,840,14
826,825,13
873,872,14
834,833,14
904,903,15
913,912,15
830,829,13
907,906,15
911,910,15
842,841,14
842,841,14
857,856,14
794,793,13
709,708,12
874,873,14
836,835,14
887,886,14
874,873,14
895,894,14
899,898,15
856,855,14
874,873,14
867,866,14
899,898,15
871,870,14
878,877,14
822,821,13
857,856,14
828,827,13
871,870,14
834,833,14
880,879,14
873,872,14
875,874,14
873,872,14
867,866,14
916,915,15
903,902,15
852,851,14
856,855,14
881,880,14
885,884,14
911,910,15
727,726,12
904,903,15
892,891,14
830,829,13
889,888,14
805,804,13
880,879,14
884,883,14
823,822,13
861,860,14
854,853,14
884,883,14
853,852,14
878,877,14
910,909,15
905,904,15
864,863,14
874,873,14
872,871,14
898,897,15
872,871,14
816,815,13
837,836,14
889,888,14
894,893,14
859,858,14
886,885,14
900,899,15
900,899,15
847,846,14
811,810,13
845,844,14
878,877,14
898,897,15
879,878,14
874,873,14
892,891,14
845,844,14
854,853,14
873,872,14
910,909,15
895,894,14
838,837,14
885,884,14
781,780,13
880,879,14
882,881,14
858,857,14
874,873,14
850,849,14
869,868,14
870,869,14
891,890,14
861,860,14
843,842,14
861,860,14
912,911,15
916,915,15
882,881,14
847,846,14
906,905,15
876,875,14
889,888,14
894,893,14
837,836,14
861,860,14
887,886,14
847,846,14
879,878,14
873,872,14
843,842,14
842,841,14
863,862,14
866,865,14
886,885,14
858,857,14
858,857,14
886,885,14
